idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
290,477,0.053947743165750524,-2.8035529335572362,0.1023178079904077,-0.37826516788481923,0.0013601554874444336,0.004628583612976312,0.9256847135800921
208,291,5.430640285483441,-9.287006638540769,0.120769040084057,0.7293046144983034,-0.0013445584145175013,-0.00021175039896239922,-0.6841877860616333
23,478,1.4431519738882281,-2.5059230791962177,0.01626949916741496,-0.6108747851203006,0.00045779050307244125,0.0030582370556328873,0.7917211848360467
211,292,-1.5978054778109616,-10.240225194409943,-0.0385113149194424,0.9991869466347107,-0.006547867338457228,-1.8441452564916642e-05,0.03978153803002888
669,26,-0.0028333555324956774,1.2171615929089428,-0.21853079777142417,0.7694172991958544,0.002343139454770736,-0.00427646928667301,-0.6387278303049687
26,481,2.9336315724545594,0.12277463812622545,0.045998187734730404,0.5572450391009166,0.0004756929132553411,0.002026252246617314,0.8303454909948649
670,213,4.99727603574613,-0.782954885026773,0.2775222642828048,0.7677137972362995,-0.0010275634042884734,0.008485223489008238,0.6407358821143183
213,482,-1.1129657286994366,14.22955419105624,-0.22531163328490003,0.9923420023767404,0.001013201818118117,0.0001260462070370461,0.12351642746351892
27,483,0.5114579541309234,-15.354807029115179,0.06375528817341233,0.3866375067560288,-0.02228022255705393,0.010403578830244554,0.9219038971605515
672,29,8.131940796306035,-2.946080299766303,-0.16273577050993984,0.7038087419030588,-0.003256991945789324,-0.002932686724669741,0.7103759892992398
29,296,6.82146140193684,15.071271853890597,0.25759036680099046,0.7862107162592281,-0.003127316937518932,-0.016458580292171798,-0.6177313693367773
297,484,0.34922208937679367,-0.28632851858852276,-0.15603898269656222,-0.5358813316532447,0.0029245076683886116,-0.003956453739923945,0.8442789776574129
673,301,-10.750206242142637,3.6265852129555376,-0.6411687333683165,-0.010484918774220623,-0.0009208564549012254,-0.022261100401403635,0.9996967849856306
30,300,6.778551566736976,4.043262067784196,-0.11696138960695349,-0.1375674172791928,0.002966830586776478,-0.013396826594954885,0.9903973589709266
31,299,-1.1753906743687168,-1.1627483361590534,0.9241677665958684,-0.01792024737208382,-0.02397406431873597,0.027368809968011217,0.9991771900994835
32,298,6.201150881670803,2.9732218373126016,0.4929843832124068,0.9802030824408876,-0.008845168578402042,-0.008979523552772506,-0.19759313834991182
216,300,-4.326542994784925,5.6864795718681425,0.00900743568948973,-0.7017655009744491,-0.0013113702577743492,0.014599466283143644,0.7122571990049484
217,485,-2.1922107556692123,-5.679588767560035,0.019627519693734892,0.9089722476081502,-0.004123528680414627,-0.005424705374034557,-0.41680093829190723
218,487,-3.33717262850219,-1.839722944412163,0.03991441269580206,0.9903113117067182,-0.009641529696197328,-0.0003276799018389675,0.13852956159866622
300,485,6.912601956359171,6.132137282642793,-0.4394304346218107,0.5584915040694836,0.014549480855039397,0.007420006276607465,0.8293494414273817
674,33,-5.507674690362381,-1.640800359075501,0.046109133162596246,0.9178094903663648,0.03310183236189451,-0.022388018979081666,-0.395004790722734
674,302,-7.60098732093756,-0.45757083699675427,0.5543391124136344,0.999807557346508,-0.013955579640018631,-0.002000557843446027,0.013641401615507445
31,303,-5.115477995977024,-7.863425555802144,0.4677117186511135,0.9827772516977492,-0.0013975343823879115,-0.005955256180952992,0.18469286766653484
33,219,-0.8939026066334032,2.576064140042279,0.5272880556897028,0.7646682315683817,0.0005523413287294405,-0.0012096781805789902,0.6444227860867736
33,488,3.4515626777764257,0.7985427277336473,0.22481121330126716,0.8874862654207706,0.022821477576540974,-0.003841277425262959,-0.4602527060631572
34,302,-2.8245322867436595,-0.8538121273051039,0.43851492934119307,0.5914776458936215,-0.0006810646529525162,-0.005509010322760418,0.8063022890729891
218,303,0.04919070985418623,15.930997515887524,0.015396930271483322,-0.2734237496089945,0.007160026047954806,-0.0008476971222878385,0.9618666584232657
219,489,-4.2764685736254116,-5.872829422527253,-0.10705356263137658,0.8796652210474764,-0.0016906356533773978,-0.0011557402669933252,0.4755890083833071
221,299,2.6320006072114497,-9.875713112926206,0.31699763174449674,0.9480334549273941,-0.0003982519757968519,0.010793818581163654,0.317987268949921
300,489,6.689090961528802,-6.370836902357311,-0.26186151317251266,0.21569220004533363,0.00873626925301992,-8.817861669495742e-06,0.9764223227484038
675,32,1.6372336429319383,2.325484879351971,0.3248820988768947,0.34086369246619386,-0.009513869257480078,0.010529561009905918,0.9400056158316301
675,487,-3.761200217895755,2.9782388720729522,-0.7360610473008171,0.9060885471030609,0.030923332413242632,-0.008656122382568653,-0.42186770896386744
676,489,2.6813122356957586,6.946077900251046,0.1030150455240572,-0.5549644702184235,-0.007898658081454207,0.0033072737200920254,0.8318299765794914
678,36,-4.118913944885994,-7.3987771863615235,0.13501024696703,0.8040017016704191,0.0035257151715179388,-0.0002992825324628057,0.5946164675432103
33,490,8.851826319674814,-7.284741438850633,1.8545119496955536,-0.672204505063228,-0.01847135783203457,-0.061618610966355895,0.7375656303645923
35,490,-3.7798664087666456,0.2226736382709342,0.03797823673351366,0.7858495547036316,0.002054610930760042,0.005804794764335844,0.6183870634996912
222,303,-5.871446326671533,3.7610198871475005,0.059474759535928796,0.9657305890944556,-0.0007871465981208613,-0.010591699571337161,0.2593291838334039
679,36,-0.9416411486066741,-2.7248372821787377,0.09781107079595151,0.7798876901721141,0.004629002451064618,-0.006270537974626086,0.6258709478860808
35,491,-10.134410636068747,2.69666636353891,-0.01332326118635297,0.2504542081202108,0.005526925923159892,0.0004793105390433414,0.9681125518172591
223,491,-0.5338029005830734,-1.9571426877125544,0.10960876016104572,-0.21644148704461552,-0.0027384559690705797,0.0004091819025165631,0.9762916654949952
680,306,2.5444189989769304,-3.2809524981810325,0.1376774294142937,0.8072976233712201,0.001048856555043236,0.009763031916958015,-0.5900628190344609
37,306,-0.5127230742338936,-0.07387222590130658,0.1813418238627244,-0.10515296934709939,-0.0037804067493102033,-0.004187435033862292,0.994440056991941
224,492,1.3745486621037424,-0.863055217313803,-0.16559298605061426,0.7229417038877481,0.001518548408502369,0.006457816457820291,0.6908771840184097
681,307,1.0583166903323202,-6.136000761969191,0.009717316886485432,0.7948069442118421,0.0030391671934301054,0.006846554941302618,-0.6068161250171586
38,492,0.5812250359775771,9.141839036390921,0.034366383038525045,0.9219496397873551,-0.0003580551691020556,0.0013386385396313117,0.3873072960057971
307,493,-3.011252134902127,0.4273375175219517,-0.23170511900849966,-0.2779775650752763,0.030843114514457027,0.0031318316155052577,0.9600871664763574
38,494,0.09576862725363686,-6.322889227186901,0.12245668684061924,0.8535850179504102,0.002752605331637689,0.0011927541906706226,-0.520944927638159
307,494,5.332202562565315,-0.5291712483748368,0.040246570873378976,0.9842734665242702,0.002053111711811089,-0.012093347593670067,0.17622507986258334
39,227,-6.399821854895124,-0.3369434353255351,-0.034921743922460904,0.9144623836288487,-0.005532630980969422,0.0022793691821293475,-0.40462667163498295
40,309,7.14213592238695,-5.198347924899384,-0.23639491969722365,0.9786115264220857,-0.0005034536769346362,0.006667950627703078,-0.20560828125991693
685,497,0.6498108097567188,-1.2700072310815813,0.019818337938066935,0.614469503648143,-0.011612322858239444,0.008808013558062391,0.7888059342711626
42,310,-0.49288356396717803,1.1641684648384176,0.2721636178256248,0.9910816328325109,-0.004252857097931438,-0.01869354748246621,-0.1318698659704681
686,43,-1.2423107279253438,-0.5137432417410404,-0.2789574932450401,-0.6618710390506359,-0.01749288743894559,0.005489025785479156,0.7493934861946736
42,230,2.5982808719142096,-8.390025061472178,-1.0386776459418767,0.9725909375242024,-0.11110814873047,-0.0361596282720662,0.20103315352127013
44,311,2.1853512746876276,-3.5973740914393084,3.1332420135440753,0.9224248009275748,-0.04311893656866683,-0.04610239000673943,-0.3809826945919952
687,230,5.383966242149352,-1.8967753052335823,-0.03097660159039159,-0.6435078219817111,0.0006691561110058706,-0.0011036689335264488,0.765438447684292
688,231,-5.774797308986987,-1.0626286945354924,-0.02803809561017798,0.3629408371434618,-0.0004748106172702119,-0.0004533205133330016,0.9318119540921297
231,313,0.2501457920250237,0.2868930521782754,-0.11363903771254538,-0.3124642433758449,-0.007484585688517697,-0.006385527752482263,0.9498785725680701
689,233,-2.999258999745084,3.6967365345392853,-0.09338691257462285,0.9978870363815664,-0.001509007154973562,-0.001041899893312114,0.06494690110877364
690,47,-1.3177224097933586,-4.395561739918374,0.08578414791447854,0.9659372479413215,-0.011585466133753108,0.009489802441081044,0.2583427058456242
46,502,-5.867763590912804,5.825487388295161,0.6966757511433508,0.7934314756616382,0.026909729753305852,0.00215694014537135,0.6080606116853885
234,502,4.404789789954461,-0.7731230873571755,0.07712876665274271,0.5620693031339147,0.0007427161862206387,-0.0005358253315730385,0.82708963222763
691,503,0.13316048496172267,-0.28016904325327985,-0.016958900240135074,0.999917001961005,0.0035298782460761445,0.0008126143328483383,0.012364012569928987
234,317,-8.36473656799133,1.215764908254496,-0.04947807096051231,0.8063146288047673,0.005177419083992867,-0.004913526102372932,-0.5914438020372692
692,236,-4.100799572990261,0.8151252653530515,-0.05148042249474973,0.6554436317946013,0.005910503990858063,-0.0033082604859093877,0.7552137226607014
236,504,-1.2506285166139435,-3.3854910223953807,0.008187058134379714,-0.6439311201258258,0.0013430087042565345,0.0014107445139572652,0.7650809883019156
236,319,3.1543687362807242,9.694027953577239,-0.20728810590694657,-0.16115967495398845,0.0050745701892854385,0.0040795454142481076,0.9869068675489759
694,238,30.201371977652308,-45.64468674089049,0.585139606000938,0.939575885920081,-0.010711855067377866,-0.012187960665863763,-0.341955939228021
320,506,-2.6456393491047625,5.579706284069717,-0.09328012662809107,-0.5824266942712705,0.025124476752698792,0.005563352651081189,0.8124758184558005
239,507,2.1567914844709306,-0.5954411570196737,-0.15302358396161192,0.3444371608673567,0.005100929600800053,-0.0018937101817202602,0.9387936070258414
697,509,-0.8082957029974338,1.1632808762040059,-0.1008147149406139,0.7754057864403442,0.010203657821775469,0.003766847689138943,-0.6313695926954151
698,322,-0.6583626187036056,-4.639876135179587,-0.10250084059504483,0.6465586124221625,-0.0027851763748258916,-0.008782261529208616,0.7628086754735565
699,510,-2.408893916368361,5.351796579249596,0.27045950103047134,0.8819926821998664,0.029135722658015693,0.002286008776321593,0.4703560272548394
700,326,9.261779048506913,-0.3539381429174148,0.14723683058267276,0.8831860317500594,0.003475279388677023,-0.005916538217775257,-0.46897265413909933
702,59,7.953865215792122,-12.316322914005655,-48.72803306994871,0.5527822413130566,-0.0044165459124417715,0.5600973740275857,0.617011522921995
59,327,2.639406093133628,5.1848636674871,-0.5428816683351816,0.984670689121601,0.01778212293547238,-0.010411336578059798,-0.17320229259267195
246,327,6.689256675703771,-1.4848669908996541,-2.26831654167459,-0.3469564947562851,0.8588369679202793,0.3764521993598364,0.01743544886359343
328,515,-1.6952003591093001,2.333252854919496,0.43207044525898686,-0.523813169979926,-0.007654840525468512,-0.002426506860445024,0.8517953266111331
247,328,-1.356422366487232,0.6649658240838041,-0.10769068780273777,0.9965452578221957,0.0015129938656523617,-0.014323033619024074,-0.08179309671118022
60,330,-4.542814038385044,14.00378563740718,-0.24154520088134862,0.9966820228821678,-0.0027970214108201477,-0.012117224594709323,-0.08043814271139645
705,330,2.5105094942251185,0.3350890518841583,-0.17617431437934197,0.8717554176992535,0.004985196655093454,0.006296908514729918,0.4898754826172332
62,330,-3.3622125470790074,3.946497247624434,0.05574023560022393,-0.051638876933185564,0.003996970199258334,0.0007246103449874208,0.9986575617087939
249,517,-0.7128378300395772,-0.8961994689401438,-0.03953537993445472,0.9415437314528601,0.0011855570347543288,-0.006330990179804319,-0.336829207135731
706,332,-3.7244198207272348,-2.4170782075566826,-0.06718207860767351,0.4734892729461269,0.0006431080434770269,0.0012087384861746281,0.8807985205302428
63,517,8.862036483590702,7.496130383101271,-0.23574140310913097,0.5377133706174287,-5.2192841527095896e-05,0.0001719163199399007,0.8431276883010841
332,518,-0.5819541473946687,-3.9765661102483145,-0.12827487005592036,0.0234919245409103,0.0028913689427462353,0.012701519764685601,0.9996391553268951
63,333,-9.50285200060957,-7.726457351627237,0.046456022261952674,0.924277196189733,-0.003195618363755796,0.008162568118926726,0.38162131113005554
251,332,4.521720882606217,-8.932322098206708,-0.08758040433847229,0.9954211661455137,-0.0016620099174032826,-0.0038629248026778506,0.0954935470307237
708,252,-2.3100793910897277,4.344948153040943,-0.1427889613254086,-0.6116738540266113,0.0032825370620908176,0.008775357888408422,0.7910545583868398
65,333,-3.0260679848164935,8.252800267938193,-0.2200012996666326,0.6091478330395067,-0.011419881038120227,0.0006111790320678907,0.7929742305274108
709,252,-5.235305387393823,-0.7451743308761026,0.006130036865898822,0.335924953177209,0.006510215199061071,0.0007674065038826099,0.9418659427000265
66,252,-5.0055163163897145,3.927834861080788,-0.1526406207390498,0.6827629708156282,-0.007849732816503295,-0.002999960621717395,0.730591614798579
253,335,-0.5356997260027442,0.08117526020977005,-0.15838561225576564,-0.2778876938400562,0.0015359418209544952,0.0038144334358183687,0.9606047681500137
710,254,4.682161220261429,-0.25444604051283076,-0.07485128887284087,0.6235870021852282,0.001957353077403661,0.0017417842006444038,0.7817495671008516
711,336,-3.6535779532097097,3.2219287354662636,-0.0016729253295175116,0.8880389031357909,0.0004943783450694502,0.0025631141416587967,0.45976090803082664
68,336,-5.076505469071493,3.0963285879621596,0.042706325803570956,0.8652983203370913,-0.004501555395901093,-0.0037467974852658926,0.5012230185550446
337,522,-9.064417310688423,10.280693597611334,-0.15662100716670344,0.9171904569175333,0.00351340583119498,0.002599059938712876,0.398425107901481
256,337,0.6569406526016676,9.260693561959949,-0.06687354758927543,0.9550017774376994,0.003986800607255416,0.0044536731717037216,-0.2965398376391148
713,257,-3.203574089176243,-1.7051980584622688,0.08706318214689275,0.7682589096390133,0.0024171140944389117,-0.00035848729068289746,-0.6401345771059327
70,257,-3.6705759034314864,0.13264215441838784,0.11744816594337812,-0.6920299843737086,-0.002064310445783937,0.0003005640813697599,0.7218657416800861
339,525,-1.5252314463661025,5.99985192843162,-0.20299232271251097,0.10489578323075452,-0.003770742011462756,0.0005412795265004483,0.9944759238823048
70,526,-11.287188649338,-0.8644941654485961,0.4123056426932231,-0.6505633963421199,0.006011523405399998,-0.04151699822572465,0.758292468500431
258,526,-2.54953239644307,-3.2597627275553087,-0.22436205518085284,0.6979746743415618,0.0003889362354234871,0.003985795954810437,0.716111245643442
715,527,-0.7431586232969445,1.4328500635752144,-0.009439905102151053,-0.030479023594789444,-0.004112163410619455,-0.00225427370081204,0.9995244056464426
258,341,9.384183567845993,8.60303692566663,0.42445377359219,-0.31553706341045534,-0.001649783040437808,-0.0010246855830327835,0.9489112655299661
716,259,-3.9302452491174087,-3.3701323935234093,-0.1036665233307509,0.9113503780901113,0.0009781669489508007,0.0057846270935005255,0.41158968601487134
259,528,6.011977601257172,-2.0898493289367948,0.1338126444642906,0.9999329504030776,-0.002187280267300611,-0.002762293801927663,0.011030876491944687
717,342,-1.3641263486153716,-3.6061874654318182,-0.04796160871943664,0.9905570973720919,-0.005931529242895983,0.0021695338917963243,0.1369552734629421
720,264,1.659147443898382,-2.1961371961567573,0.2785519862538193,-0.6794726659874983,-0.001470135056154693,-0.000516776561363197,0.7336991671119327
721,347,2.0877138583534434,-7.010399930001861,0.2609764378713676,0.8101250963640584,-0.0057151259908268534,-0.007990816266055398,-0.5861747285847764
264,532,-0.9999301816043805,-0.7425006837258962,-0.1292504689846914,-0.08577128525815009,-0.000752517799343611,-0.0027814124036820436,0.9963106865266314
722,79,0.7084943937976981,-0.7984767426996727,-0.03200450740868126,0.43975430332655596,0.004691384790489383,-0.006349108687497656,0.8980834217562406
79,348,-2.9160710498877798,-4.985370697262705,0.05547162721277147,0.47502553355589533,0.01020281456392311,0.008549690113111788,0.8798713245946141
348,533,5.899846437415188,-14.637899684080555,-0.587034258005022,-0.12434262322532663,0.00027573575412229894,-0.0016944563169606552,0.9922378569864326
80,349,-0.02005663310475058,0.40575501794575963,-0.2987890220002158,0.07753764366031057,0.00484053934736787,-0.003133341992279923,0.9969727504613116
724,267,0.44114119587444506,0.5247108376730011,-0.02808351161428934,-0.49881152361778336,-0.0038464406862838314,-0.0009425408301572513,0.8667014367225521
725,82,-1.7008812867353345,-0.1385727254573859,-0.037753650762049444,0.949820983044625,-0.008634787561025042,-0.00022205312849210156,-0.3126747372339604
81,351,-8.078700441443026,10.158339093585415,0.43812533987265456,-0.1978418523507955,-0.0035584637920800023,-0.011660043643712018,0.9801581414119219
82,538,0.3755712932984188,5.763253971046833,-0.26891029485081575,0.022406488687423527,0.006216396775464408,0.003388712664061475,0.999723873028103
84,536,0.21421041766668747,105.62979565098095,3.48924338035438,-0.14438884591764992,0.47622826942501745,0.1910278574580482,0.846089152660646
352,537,0.44047188006310767,9.680909921690066,-0.02216213273354088,-0.7066884635292695,0.013445445401738537,-0.026088287340617862,0.7069158625863636
726,539,2.0334946692011178,-2.402384842999925,0.5175013240782531,-0.41177070261479287,-0.002700065737193757,-0.015991722531720057,0.9111431626937686
85,538,9.802730454525747,1.0794714536794416,0.3105024168826535,0.9641840488305665,-0.0315167593742728,-0.08074894756363579,-0.25066994500060236
727,352,-2.9570099759248256,-0.29017777078720325,-0.09185041826468422,0.7155435374086478,-0.010000458427181285,0.0077369763588815465,0.6984537036202094
728,353,1.1860044245311945,-1.9199818822743824,-0.07824050121624417,0.8506565107409105,0.007701045482876992,0.007216194490280105,-0.5256159445542424
729,87,10.177240991910576,-2.6261819109274853,0.000749153801980092,0.8173011752384856,0.007240178456511896,0.008008387817670338,-0.5761095681328942
730,543,-8.811252579814715,-3.752242938154686,0.04178519052860597,-0.4476165134028545,0.003485383575604676,0.0007399822359912317,0.89421851996964
731,543,0.05832316232706051,-0.22086678935612,-0.17167146850370582,0.5028693585634092,-0.008281944390794828,-0.0009571854936513603,0.8643222208245395
89,358,5.082872585467395,1.286319029698749,-0.1864931273733261,0.9953765227914925,0.0016046487114011,-6.808195458486375e-05,-0.09603644278542377
90,359,-4.8816520867614805,1.7981062999572732,-0.2995945719476328,-0.34404854211702296,0.0010296220877374807,-0.0010011507101485154,0.938950764546663
735,92,-0.10953976004698443,0.5849753270102341,-0.12924424238336027,-0.35959261260689107,0.0002360477315157818,0.004743500943994674,0.9330973134881554
736,548,-0.6171621634428691,-0.4862360562933861,0.18810853220054294,0.738176977752592,-0.009824854539702296,-0.004156031569351223,0.6745227565849188
361,548,2.126752304493002,1.6006894850189957,-0.256928460303685,-0.13120541192744542,-0.0009366476348338152,-0.00035497478038423605,0.9913546976562236
737,549,-4.593881659602568,-0.028994596457476304,-0.18938159467723376,0.9078853019405808,-0.0008947435592565692,0.015152343581255034,-0.41894377240653563
738,95,-4.68634791690036,-4.709926354188463,-0.271616594294684,0.1582707061314262,0.008467725930984953,0.004660440416544046,0.9873484498865339
362,550,-0.631633511506548,-11.91260833074631,-0.8087725557321748,0.8781299318113495,0.0007447172237380061,0.0005723961110586325,0.47842130033678815
